count,date,title,description,org_link,link
204,2024-01-30 09:56:00,비트코인 반등 원인은?,"이에 대해 그랜트는 &quot;시장 <b>분석가</b>들과 유명 암호화폐 예측가들이 3만3600달러까지의 가격 조정을 예상했지만... 한편, 최대 암호화폐 파생상품 거래소 데리비트 <b>데이터</b>에 따르면 모든 만기일 기준 행사가 5만 달러의... ",https://www.tokenpost.kr/article-162534,https://www.tokenpost.kr/article-162534
205,2024-01-30 09:41:00,"비트코인, 블랙록 거래량 추월에 3% 상승, 5900만원 돌파",제임스 세이파트 블룸버그 ETF <b>분석가</b>는 이날 X를 통해 &quot;거래 시작 불과 1시간 뒤 IBIT가 거래량에서... 한편 글로벌 가상자산 <b>데이터</b> 조사 업체 얼터너티브(Alternative)에서 집계하는 공포·탐욕 지수는 이날 61점을... ,http://www.newsis.com/view/?id=NISX20240130_0002609482&cID=15001&pID=15000,https://n.news.naver.com/mnews/article/003/0012346123?sid=101
206,2024-01-30 09:30:00,금시세(금값) 30일 0.104%↓,미국의 대표적인 금융 기관 중 하나인 웰스파고(Wells Fargo)의 경제 <b>분석가</b>들은 미국 경제가 좋은 수준을... 국제통화기금(IMF) <b>데이터</b>에 따르면 카자흐스탄 국립 은행은 2023년 말 금 3톤을 판매했다. 국가정보원에서... ,https://www.bntnews.co.kr/article/view/bnt202401300009,https://www.bntnews.co.kr/article/view/bnt202401300009
207,2024-01-30 09:30:00,"“<b>데이터</b>이쿠, LG화학·두산 등 대기업 고객 확보하며 한국 시장 연착륙”","데이터이쿠는 2013년 프랑스 파리에서 고객의 비즈니스 요건을 충족하는 AI 플랫폼을 제공하기 위해 데이터 사이언티스트, 데이터 엔지니어, <b>데이터 분석가</b> 등 데이터 전문가 4명의 공동 설립자에 의해 탄생됐다.... ",https://www.etnews.com/20240130000060,https://n.news.naver.com/mnews/article/030/0003177200?sid=105
208,2024-01-30 08:36:00,"[토큰포스트 브리핑] 9개 현물 ETF, 11일간 비트코인 60억 달러 상당 매입 外","애널리스트 &quot;BTC 보유자, ETF 승인에도 현금화 보단 지속 보유&quot; 암호화폐 온체인 <b>데이터</b> 분석업체 글래스노드의 수석 <b>분석가</b> 체크메이트(@_Checkmatey_)가 X(구 트위터)를 통해 &quot;비트코인 현물 ETF 출시 이후 가격... ",https://www.tokenpost.kr/article-162520,https://www.tokenpost.kr/article-162520
209,2024-01-29 17:39:00,‘AI 선도대학 원년’ 선포…“모두를 위한 AI 교육”,"부동산인공지능학사 학위를 취득한 후 부동산 데이터 분석 컨설턴트, 부동산시장 트렌드 분석가, 부동산 스타트업, 부동산 중개 법인, 공인중개사무소, 부동산 개발회사에 진출해 부동산 <b>데이터 분석가</b>, 데이터 기반... ",https://www.hani.co.kr/arti/society/schooling/1126379.html,https://n.news.naver.com/mnews/article/028/0002674876?sid=102
210,2024-01-29 17:22:00,"[<b>데이터</b>경제] 서학개미, 테슬라 주가 급락하는데도 올들어 2천억넘게 순매수",대표적인 테슬라 강세론자인 댄 아이브스 웨드부시 <b>분석가</b>는 테슬라의실적 발표를 &quot;열차 사고(Train wreck)&quot;에 빗대며 &quot;무너진 기차같다&quot;는 평가를 내놨다. 그러나 딥워터 자산운용의 진 먼스터 수석 <b>분석가</b>는... ,https://www.getnews.co.kr/news/articleView.html?idxno=658918,https://www.getnews.co.kr/news/articleView.html?idxno=658918
211,2024-01-29 16:06:00,"제비집, 2월 말 '오산시청점' 개점...직화두루치기·순대전골 전문 브랜드","제비집 측에 따르면 오픈 예정인 오산시청점은 인근 상권과 유동 인구의 흐름, 교통 인프라 등의 <b>데이터</b>를... 이어 &quot;무분별한 출점보다 본사 소속 전문 상권<b>분석가</b>를 통해 탄탄한 입지 조사부터 사후 운영 관리까지... ",http://www.jemin.com/news/articleView.html?idxno=767192,http://www.jemin.com/news/articleView.html?idxno=767192
212,2024-01-29 15:32:00,"&quot;연말 美 대선, 투자 포트폴리오에 미치는 영향 제한적&quot;",<b>분석가</b>들은 포춘과의 인터뷰에서 특히 선거 초기 단계에 있는 차기 정치인들의 변덕은 당분간은 '배경... 포트폴리오와 정치 판디트의 <b>데이터</b>에 따르면 이런 증시 흐름과 달랐던 시기는 대법원 판결이 내려진 2000년과... ,https://www.fortunekorea.co.kr/news/articleView.html?idxno=33595,https://www.fortunekorea.co.kr/news/articleView.html?idxno=33595
213,2024-01-29 15:29:00,"&quot;반감기가 온다&quot;…비트코인, '불기둥' 또 가능할까","가상자산 <b>분석가</b> 거트 반 라겐은 엘리엇 웨이브(Elliott Wave) 이론에 따라 비트코인이 올해 반감기에도... 이어 &quot;과거 <b>데이터</b>를 기반으로 한 예측 모델을 반감기 이후 유망한 결과를 보여주지만, 규제 변화와 기술 발전... ",http://www.newsis.com/view/?id=NISX20240129_0002608629&cID=15001&pID=15000,https://n.news.naver.com/mnews/article/003/0012345230?sid=101
214,2024-01-29 15:20:00,[오전 주요 국제금융뉴스] (29일),"idxno=4296491 ▲&quot;美 증시, 1월에 가면 올해도 간다…2024년 상승 전망&quot; - 과거 <b>데이터</b>를 살펴보면 미국... 월스트리트 저널이 설문조사에 참여한 15명의 경제학자 및 <b>분석가</b>들은 모두 MAS가 정책을 변경하지 않을... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4296544,https://news.einfomax.co.kr/news/articleView.html?idxno=4296544
215,2024-01-29 14:37:00,대기자금 반등에 비트코인도 반등 [매일코인],크립토퀀트 <b>분석가</b> ‘Dan’에 따르면 최근 스테이블 코인 유통량은 반등하는 흐름을 보였다. 해외... 블록체인 <b>데이터</b> 분석업체 크립토퀀트에 따르면 현재 글로벌 가상자산 거래소가 보유한 비트코인의 총량은... ,https://www.mk.co.kr/article/10931547,https://n.news.naver.com/mnews/article/009/0005251450?sid=101
216,2024-01-29 13:34:00,"빅테크 기업 해고 러시, 올해도 계속될 것…원인으로 주목받는 '이것'","지난 26일(현지시간) 비즈니스인사이더는 해고 <b>데이터</b> 집계 사이트 레이오프스닷에프와이아이(Layoffs.fyi)의 발표를 인용, 2024년 1월 기준 89개 기업이 약 2만5000명의 직원을 해고했다고 전했다. 한 <b>분석가</b>는 &quot;올해 업계... ",https://www.digitaltoday.co.kr/news/articleView.html?idxno=503814,https://www.digitaltoday.co.kr/news/articleView.html?idxno=503814
217,2024-01-29 12:13:00,"&quot;연준, 인플레 꺾였다 확신한다면 올봄 금리인하 시작&quot;",옥타자산운용의 카르 용앙 금융시장 <b>분석가</b>는 FX엠파이어에 &quot;연준은 인플레이션이 꺾였다는 확신을 가질 수 있는 충분한 <b>데이터</b>가 있다고 가정하면 봄에 금리 인하를 시작할 수 있다&quot;고 말했다. 로이터통신은 최근... ,https://www.news1.kr/articles/5304635,https://n.news.naver.com/mnews/article/421/0007320099?sid=101
218,2024-01-29 11:02:00,"&quot;구글, 비트코인 ETF 광고 허용 가능성 크다&quot;",암호화폐 <b>분석가</b>들은 구글은 높은 검색 처리 능력 덕분에 비트코인 ETF에 대한 자금 유입에 긍정적인 영향을 줄 것으로 보고 있다. 수요세이지의 최근 <b>데이터</b>에 따르면 구글은 매일 85억 5천만 건의 검색을 처리한다.... ,https://www.coindeskkorea.com/news/articleView.html?idxno=93658,https://www.coindeskkorea.com/news/articleView.html?idxno=93658
219,2024-01-29 10:40:00,美 연준 금리 인하 전망에…‘고수익’ 신흥국 채권 재조명,아네즈카 크리스토보바 JP모건 <b>분석가</b>는 미국에서 인플레이션이 하락하고 성장률이 회복되더라도 이는... S3 파트너스 <b>데이터</b>에 따르면 30억달러 규모의 반에크 모건 신흥국 통화 채권 상장지수펀드(ETF)에 대한 숏포지션... ,http://news.heraldcorp.com/view.php?ud=20240129000262,https://n.news.naver.com/mnews/article/016/0002258968?sid=104
220,2024-01-29 10:31:00,"&quot;그레이스케일 매도세 둔화에&quot;…비트코인, 5800만원대 회복[코인브리핑]",독립 투자은행이자 자산운용사 니덤앤컴퍼니의 존 토다로 수석 연구<b>분석가</b>는 지난 26일 CNBC를 통해... 가상자산 <b>데이터</b> 제공 업체 얼터너티브닷미에 따른 크립토 탐욕·공포 지수는 전일보다 1포인트 오른 55포인트다.... ,https://www.news1.kr/articles/5304429,https://n.news.naver.com/mnews/article/421/0007319696?sid=101
221,2024-01-29 09:12:00,"외식 브랜드 제비집, 프랜차이즈 사업 강화...2월 '오산시청점' 오픈","상권<b>분석가</b>를 통해 탄탄한 입지 조사부터 사후 운영 관리까지 지원함으로 서비스 수준을 유지 및 발전시키는... 이어 &quot;2월 말 오픈 예정인 &quot;오산시청점은 인근 상권과 유동 인구의 흐름, 교통 인프라 등의 <b>데이터</b>를 다각도로... ",http://www.thefirstmedia.net/news/articleView.html?idxno=137516,http://www.thefirstmedia.net/news/articleView.html?idxno=137516
222,2024-01-29 08:46:00,"직화두루치기·순대전골 전문 브랜드 '제비집', 오산시청점 2월 오픈","제비집 측에 따르면 오픈 예정인 오산시청점은 인근 상권과 유동 인구의 흐름, 교통 인프라 등의 <b>데이터</b>를... 이어 &quot;무분별한 출점보다 본사 소속 전문 상권<b>분석가</b>를 통해 탄탄한 입지 조사부터 사후 운영 관리까지... ",https://www.gukjenews.com/news/articleView.html?idxno=2909030,https://www.gukjenews.com/news/articleView.html?idxno=2909030
223,2024-01-29 07:08:00,엔비디아-AMD 이어 AI랠리 주도할 반도체주는 OO,그는 “마벨이 맞춤형 AI 칩과 <b>데이터</b>센터 간 고속 통신을 가능하게 하는 광학 모듈 수요 증가를 활용할 수 있는 좋은 위치에 있다”며 '매수'를 추천했다. 오펜하이머의 <b>분석가</b> 릭 샤퍼도 AI 전문칩을 생산하기... ,https://www.news1.kr/articles/5304181,https://n.news.naver.com/mnews/article/421/0007319238?sid=104
224,2024-01-28 18:09:00,2조 위안 증시안정기금 투입…지준율 0.5%P 인하 '돈풀기',주거부동산 <b>데이터</b>연구센터의 왕샤오창 <b>분석가</b>는 “광저우가 중국 1선 도시(베이징·상하이·광저우·선전) 중 처음으로 구매 제한 정책을 크게 완화한 것”이라고 말했다. 홍콩 사우스차이나모닝포스트(SCMP)에 따르면... ,https://www.hankyung.com/article/2024012864431,https://n.news.naver.com/mnews/article/015/0004942057?sid=104
225,2024-01-28 17:52:00,"미 FDA, CAR-T 치료제 라벨에 '혈액암 관련 경고' 추가 요청","<b>분석가</b>들은 혈액암 부작용에 관한 권고가 CAR-T 치료의 수요에 영향을 미치지는 않겠지만, 해당 기술의... 길리어드는 현재까지 테카터스, 예스카타와 악성 종양 간의 인과성을 입증한 <b>데이터</b>는 확인되지... ",https://mdtoday.co.kr/news/view/1065576821204285,https://mdtoday.co.kr/news/view/1065576821204285
226,2024-01-28 15:48:00,"&quot;애플, 중국 스마트폰 시장서 첫 점유율 1위…화웨이 제쳐&quot;","시장분석기관 인터내셔널<b>데이터</b>코퍼레이션(IDC)에 따르면 지난해 애플의 아이폰은 중국에서 17.3%의... IDC차이나의 수석 연구 <b>분석가</b>인 아서 궈는 &quot;애플이 2023년 1위 자리에 오른 것은 화웨이와의 새 경쟁과, 중국의 약한... ",http://www.econonews.co.kr/news/articleView.html?idxno=324101,http://www.econonews.co.kr/news/articleView.html?idxno=324101
227,2024-01-28 15:40:00,&quot;숨 쉴수록 수명 줄어&quot;… 점점 옥죄이는 세계 대기질 악화,작년 9월에는 영국 일간 가디언이 위성 이미지와 1400개 이상의 관측소 측정값을 포함해 수집한 <b>데이터</b>를... 비영리 단체인 지속 가능한 개발 정책 연구소의 파키스탄 <b>분석가</b> 아비드 술레리는 AP통신에 &quot;기술... ,https://www.newscj.com/news/articleView.html?idxno=3103861,https://www.newscj.com/news/articleView.html?idxno=3103861
228,2024-01-28 12:02:00,"中광저우시 &quot;120㎡이상 주택, 구매 제한서 제외&quot;…규제 추가완화",광저우시의 조치는 이제 사람들이 120㎡ 이상 주택은 현재 집 소유 여부와 관계없이 원하는 만큼 살 수 있음을 의미한다고 주거부동산 <b>데이터</b>연구센터의 왕샤오창 <b>분석가</b>는 설명했다. 그는 로이터에 &quot;광저우가 중국 1선... ,https://www.yna.co.kr/view/AKR20240128022200074?input=1195m,https://n.news.naver.com/mnews/article/001/0014472069?sid=104
229,2024-01-28 09:14:00,애플 iOS '폐쇄적 AI' 지향…&quot;삼성·구글에 뒤쳐져&quot;,CNBC는 8일(현지시간) 딥워터자산운용의 베테랑 <b>분석가</b> 진 먼스터와 인터뷰를 통해 최근 iOS와 안드로이드... 머신러닝 AI란 <b>데이터</b>를 학습하고 패턴을 인식해 자동으로 작업을 수행하도록 하는 기술을 말한다.... ,https://zdnet.co.kr/view/?no=20240128074317,https://n.news.naver.com/mnews/article/092/0002319495?sid=105
230,2024-01-27 07:01:00,"“믿었는데, ETF”…비트코인 하락에 실망감만 쌓여간다 [위클리 코인리뷰]","월가의 차트 <b>분석가</b>인 케이티 스톡턴은 “비트코인이 3만6000달러(약 4815만원)까지 떨어질 수 있으며, 오래... 암호화폐 <b>데이터</b> 플랫폼 체이널리시스에 따르면 중국 내 암호화폐 관련 활동이 활발해졌으며 개인 간... ",https://economist.co.kr/article/view/ecn202401260040,https://n.news.naver.com/mnews/article/243/0000055711?sid=101
231,2024-01-26 17:34:00,"&quot;애플, 中 시장서 첫 점유율 1위…화웨이 제쳐&quot;","시장분석기관 인터내셔널<b>데이터</b>코퍼레이션(IDC)에 따르면 지난해 애플의 아이폰은 중국에서 17.3%의... IDC차이나의 수석 연구 <b>분석가</b>인 아서 궈는 &quot;애플이 2023년 1위 자리에 오른 것은 화웨이와의 새 경쟁과, 중국의 약한... ",http://www.newsis.com/view/?id=NISX20240126_0002606437&cID=10101&pID=10100,https://n.news.naver.com/mnews/article/003/0012342198?sid=104
232,2024-01-26 15:10:00,[종합] 추락하는 전기차 주가…금융사 전망치도 속속 하향 재조정,"금융정보업체 LSEG <b>데이터</b>에 따르면 전날까지 테슬라 주식은 12개월 선행 수익 추정치의 약 60배에 거래됐는데, 이는 애플·마이크로소프트·엔비디아 등 다른 '매그니피센트 7' 주식들보다 높은 수준이다. <b>분석가</b>들은... ",https://www.etoday.co.kr/news/view/2325299,https://www.etoday.co.kr/news/view/2325299
233,2024-01-26 15:00:00,가격 쭉쭉 내려간 이더리움… 현물ETF 심사 연장 악재까지,"블룸버그 ETF <b>분석가</b> 제임스 세이파트는 &quot;이더리움 ETF 지연은 앞으로 몇 달 동안 산발적으로 계속 발생할... 거래 속도 향상, 수수료 절감, <b>데이터</b> 저장 공간 추가, 향후 업그레이드 안정성 제고 등이 목표다. 일단... ",http://news.mt.co.kr/mtview.php?no=2024012614433772299,https://n.news.naver.com/mnews/article/008/0004991252?sid=101
234,2024-01-26 13:54:00,&quot;별을 사랑하는 모든 사람을 위한 천문대와 천문 이야기&quot; 김화인의 신간 『한...,"현재 출간된 〈잡학툰〉 시리즈 도서로는 발매당시 온오프라인 서점에서 분야 1위를 차지한 《<b>데이터 분석가</b>의 숫자유감》, 인기작가 돈미니의 《더 게임 오리진》, 만화를 그리는 변호사로 유명한 이영욱 변호사의... ",https://www.lecturernews.com/news/articleView.html?idxno=145283,https://www.lecturernews.com/news/articleView.html?idxno=145283
235,2024-01-26 12:32:00,SK하이닉스 흑자 전환… ‘AI로 인한 디램 수요 증가 시사’,디램 수요를 촉진하는 AI AI 시스템은 기존 컴퓨터의 성능을 뛰어넘는 수준의 <b>데이터</b> 처리 속도를... 테크인사이트의 반도체 <b>분석가</b> 매니쉬 라왓은 “기업은 끊임없이 변화하는 시장 관리에 있어 전략적 고민의... ,https://www.ciokorea.com/news/323049,https://www.ciokorea.com/news/323049
236,2024-01-26 12:30:00,"CAR-T 치료제 부작용, 전 세계 규제당국이 '감시의 불' 켰다",영국의 시장조사 및 <b>데이터</b> 분석 전문업체인 글로벌<b>데이터</b>(GlobalData)에서 면역학 및 종양학을 담당하는 약물 <b>분석가</b> 사스미사 사후(Sasmitha Sahu) 박사는 보고서에서 &quot;한국 규제 기관은 악성종양에 관한 광범위한... ,http://www.medisobizanews.com/news/articleView.html?idxno=113515,http://www.medisobizanews.com/news/articleView.html?idxno=113515
237,2024-01-26 12:20:00,"청년기자, 청년들에게 ‘청년 정치’를 묻다 | “이준석 관심 없고, 천아용인...","총선을 앞두고 정치권의 청년 정치인들, 정치<b>분석가</b>들, 그리고 주변의 보통 젊은이들에게서 청년 정치에... 상관관계를 <b>데이터</b>로 분석했다. 그는 연금개혁과 같은 지속가능성을 담은 정책을 ‘청년 정책’이라고 본다.... ",http://monthly.chosun.com/client/news/viw.asp?ctcd=A&nNewsNumb=202402100042,http://monthly.chosun.com/client/news/viw.asp?ctcd=A&nNewsNumb=202402100042
238,2024-01-26 11:10:00,[ANNUAL BRIEF 2024] 인터뷰 | 백승헌 유아이패스 전무,"일반 사용자부터 개발자, <b>데이터분석가</b>에 이르기까지 누구나 자연스럽게 활용할 수 있도록 자동화 기술에 인공지능, 자연어 처리 기술을 연결했다. 가령 내가 원하는 것을 대화창에 입력하면, 오토파일럿이 그... ",http://jmagazine.joins.com/forbes/view/339136,http://jmagazine.joins.com/forbes/view/339136
239,2024-01-26 10:33:00,경쟁 말고 협력하라…AI시대 직업 생존술[The 5],지금 가장 인기 있는 직업 중 하나는 <b>데이터 분석가</b>라고 해요. 쿠팡이든 메타든 데이터 과학자가 인간의 욕망을 분석하고 서비스를 만들어내잖아요. 요즘 날씨가 춥잖아요. 거리에서 점퍼 입은 반려동물을 본 적 있죠?... ,https://www.hani.co.kr/arti/society/society_general/1126031.html,https://n.news.naver.com/mnews/article/028/0002674524?sid=102
240,2024-01-26 10:32:00,“아직은 후발 주자” 오라클의 영리한 생성형 AI 전략,"시장조사 업체 옴디아(Omdia)의 수석 <b>분석가</b>인 브래들리 시민은 한 걸음 더 나아가 오라클이 생성형 AI의 근본적인 요소를 자체 기본 제품, 특히 <b>데이터</b>베이스에 통합해 컴퓨팅 리소스를 최적화하고 비용을 낮추려... ",https://www.itworld.co.kr/news/322979,https://www.itworld.co.kr/news/322979
241,2024-01-26 10:31:00,"이더리움, 2021년 ATH시 프랙탈패턴 출현 '2천만원' 전망",가상화폐 <b>분석가</b>인 엘자는 트위터를 통해 기술적 분석상 이더리움 내년 말까지 무려 1만5천 달러(2000만원)... 온체인 <b>데이터</b>에 따르면 그레이스케일 GBTC가 대량으로 매도되면서 비트코인은 물론 알트코인 전반에 걸쳐... ,http://www.joseilbo.com/news/news_read.php?uid=508509&class=78&grp=,https://n.news.naver.com/mnews/article/123/0002326212?sid=004
242,2024-01-26 09:14:00,테슬라 주가 폭락에도 상승마감한 뉴욕증시 [월가월부],전년 대비 3.3% 성장한 것으로 <b>데이터</b>가 나오며 시장 기대를 훌쩍 뛰어넘었다. 월스트리트저널(WSJ)이... 대표적인 월가 테슬라 강세론자인 댄 아이브스 웨드부시 <b>분석가</b>는 이날 테슬라의 실적 발표를 ‘열차 사고... ,https://www.mk.co.kr/article/10929737,https://n.news.naver.com/mnews/article/009/0005250364?sid=101
243,2024-01-26 09:02:00,‘없어서 못 파는’ 엔비디아 GPU… 연초 27% 급등하며 최고치 경신,김세환 KB증권 연구원은 “올해도 AI 트렌드 확대에 따라 엔비디아 성장이 예상된다”면서 “<b>데이터</b>센터... 미국 CNBC에 따르면 월가 투자분석기관 울프리서치의 롭스 긴즈버그 <b>분석가</b>는 고객들에게 보낸... ,https://weekly.donga.com/3/all/11/4708153/1,https://n.news.naver.com/mnews/article/037/0000033752?sid=101
244,2024-01-26 07:23:00,"“4분기 GDP, 연준이 바라던 지표”…S&amp;P500 0.53%↑[데일리국제금융시장]",해리스 패이낸셜의 제이미콕스 관리 파트너는 “이날 GDP <b>데이터</b>는 강한 소비와 인플레이션 둔화가... 하그리브스랜스다운의 <b>분석가</b> 소피 룬드예이츠는 “미국 소비자들은 예상보다 더 많은 충격을 흡수하고... ,https://www.sedaily.com/NewsView/2D48EQRPPR,https://n.news.naver.com/mnews/article/011/0004291793?sid=104
245,2024-01-26 07:01:00,"최대규모 스태프에 가족체류 지원까지…특명, 태극전사들의 사기를 올려라","과거 셀틱(스코틀랜드)에서 선수생활을 하고, 유럽축구연맹(UEFA) P라이선스를 보유한 전문 스카우트 마크 포더링햄과 국제축구연맹(FIFA)에서 근무한 적이 있는 <b>데이터 분석가</b> 크리스토퍼 록스턴이다. 둘의 활동 영역은... ",https://sports.donga.com/article/all/20240125/123226571/2,https://sports.news.naver.com/news.nhn?oid=382&aid=0001102722
246,2024-01-26 06:38:00,"테슬라, 매출 둔화 경고에 12% 넘게 폭락...시총 6천억달러도 무너져",대표적인 테슬라 강세론자인 댄 아이브스 웨드부시 <b>분석가</b>는 테슬라의실적 발표를 &quot;열차 사고(Train wreck)... 찰스슈왑의 케빈 고든 수석투자전략가는 &quot;정말 건강한 <b>데이터</b> 조합&quot;이라며 &quot;Fed가 인플레이션 없는... ,https://www.getnews.co.kr/news/articleView.html?idxno=658586,https://www.getnews.co.kr/news/articleView.html?idxno=658586
247,2024-01-26 06:34:00,"뉴욕증시, GDP 호조에 또 최고치…테슬라 '폭락' [출근전 꼭 글로벌브리핑]",찰스슈왑의 케빈 고든 수석투자전략가는 &quot;정말 건강한 <b>데이터</b> 조합&quot;이라며 &quot;Fed가 인플레이션 없는... 월가의 유명 <b>분석가</b>이자 대표적인 테슬라 강세론자인 댄 아이브스 웨드부시 <b>분석가</b>는 테슬라의 실적... ,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202401260011&t=NN,https://n.news.naver.com/mnews/article/215/0001145512?sid=101
248,2024-01-26 06:21:00,[뉴욕증시]예상 웃돈 GDP에 강보합…테슬라 12%대 급락,찰스슈워브의 케빈 고든 수석투자전략가는 &quot;정말 건강한 <b>데이터</b> 조합&quot;이라며 &quot;Fed가 인플레이션 없는... 월가의 유명 <b>분석가</b>이자 대표적인 테슬라 강세론자인 댄 아이브스 웨드부시 <b>분석가</b>는 테슬라의 실적 발표를... ,https://view.asiae.co.kr/article/2024012606001924999,https://n.news.naver.com/mnews/article/277/0005372008?sid=101
249,2024-01-26 02:14:00,투자자 달래기 실패한 머스크…테슬라 주가 8개월래 최저,TD 카우언의 <b>분석가</b>들은 투자 노트에서 &quot;테슬라에 대한 소식은 본질적으로 '나쁘다'에서 '더 나쁘다'로... <b>데이터</b> 분석 기업 오텍스(Ortex)에 따르면 테슬라 공매도 투자자들은 올해 들어 34억5000만 달러의 수익을 낸... ,https://www.newspim.com/news/view/20240126000016,https://www.newspim.com/news/view/20240126000016
250,2024-01-25 23:31:00,"블랙스톤 4분기 실적, 자산 매각 호조에 4% 상승","LSEG <b>데이터</b>에 따르면 이는 주당 분배 가능 수익으로 환산되어 1.11달러로 월스트리트 <b>분석가</b>들의 평균 예상치인 95센트를 약간 앞섰다. 고금리와 경기 불확실성, 시장 변동성이 사모펀드 회사의 투자 현금화 능력에... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202401250265&t=NN,https://n.news.naver.com/mnews/article/215/0001145499?sid=101
251,2024-01-25 22:08:00,"뉴욕증시 프리뷰, 미 주가지수 선물 GDP 앞두고 보합 ...테슬라·포드·보잉↓...","CMC 마켓의 수석 시장 <b>분석가</b>인 마이클 휴슨은 &quot;(테슬라가) 앞으로 매출과 수익을 늘리려는 어떤 시도를... LSEG <b>데이터</b>에 따르면, 현재 S&amp;500지수의 향후 12개월 주당순이익(EPS) 기준 선행 주가수익비율(PER)은 19.4배로... ",https://www.newspim.com/news/view/20240125001137,https://www.newspim.com/news/view/20240125001137
252,2024-01-25 16:50:00,"중국 '대미 무역보복' 칼끝 테슬라 겨눠, 안보 이유로 차량 출입금지 시설 늘...",현지 <b>데이터</b>센터 자료를 공개했다. 중국에서 운행하는 테슬라 차량들이 확보한 <b>데이터</b>를 미국으로... 시장조사기관 카운터포인트의 <b>분석가</b> 아브힐라시 굽타는 닛케이아시아를 통해 &quot;테슬라의 적극적인 대응과 높은... ,https://www.businesspost.co.kr/BP?command=article_view&num=340487,https://www.businesspost.co.kr/BP?command=article_view&num=340487
253,2024-01-25 16:49:00,사상 최고가 행진 속 고개 드는 AI 거품론,"통합하여 <b>데이터</b>를 요약하고, 다양한 콘텐츠를 제작할 수 있게 했다. MS는 지난해 11월에 대기업용... 스코샤캐피털의 소프트웨어 <b>분석가</b> 패트릭 콜빌은 “AI의 혜택이 예상보다 늦게 실현될 수 있다”고 지적했다.... ",https://www.mk.co.kr/article/10929312,https://n.news.naver.com/mnews/article/009/0005250028?sid=004
254,2024-01-25 15:40:00,우라늄 가격 16년 만에 최고치 돌파 임박…세계 최대 생산업체 공급 부족 우려,시장조사회사 UxC가 제공한 <b>데이터</b>에 따르면 우라늄은 16년 만에 최고치를 기록하는 등 가격이 상승했다. 우라늄은 최근 파운드당 약 106달러에 거래되고 있으며 <b>분석가</b>들은 가격이 계속 상승할 것으로 예상하고 있다.... ,http://www.g-enews.com/ko-kr/news/article/news_all/20240125153646751e8b8a793f7_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20240125153646751e8b8a793f7_1/article.html
255,2024-01-25 14:50:00,‘조용한 역전’ 노리는 애플…아이폰 생성형 AI 도입 계획 가속화,"AI 챗봇과 앱을 <b>데이터</b>센터의 클라우드 서비스가 아닌 휴대전화 자체 하드웨어와 소프트웨어에서 실행할... 모건스탠리 <b>분석가</b>들은 이 모바일 소프트웨어가 생성형 AI를 구현하는 데 초점을 맞출 것이며, 음성 인식... ",https://www.etoday.co.kr/news/view/2324869,https://www.etoday.co.kr/news/view/2324869
256,2024-01-25 14:30:00,미국과 유럽 시장 점유율 유지에 어려움을 겪고 있는 유니레버,"하지만 닐슨 <b>데이터</b>에 따르면, 2023년 3분기에는 가격 인상률이 5.8%에 불과해 최근 유니레버의 가격 인상이... 유니레버의 시장 점유율 감소는 투자자와 <b>분석가</b>들에게 우려의 대상이 되어 왔으며, 이들은 고객 이탈... ",https://www.tokenpost.kr/article-161991,https://www.tokenpost.kr/article-161991
257,2024-01-25 13:56:00,"애플, AI 관련 인수합병·채용 박차…차세대 아이폰 강화 목표","애플의 목표는 모바일 기기를 통해 생성형 AI를 운영하는 것인데, 이를 통해 AI 챗봇과 앱이 <b>데이터</b>센터의... 다니엘 아이브스 웨드부시 증권 <b>분석가</b>는 &quot;애플은 중요한 인수합병(M&amp;A)를 준비하고 있다&quot;며 &quot;AI 군비 경쟁이... ",https://www.digitaltoday.co.kr/news/articleView.html?idxno=503485,https://www.digitaltoday.co.kr/news/articleView.html?idxno=503485
258,2024-01-25 12:42:00,[성큼 다가온 AX(AI전환) 시대 | 4. 에너지·건설] AI로 에너지 수요·공급 예...,빅<b>데이터</b>로 전력수요 기하급수적 증가 전망 넷플릭스처럼 고객맞춤형 서비스 제공 가능 인공지능(AI)이... 이글을 쓴 에너지<b>분석가</b> 비다 로자리트·잭 밀러·오성진씨는 &quot;에너지부문에서 AI의 일반적인 용도 중 하나는... ,http://www.naeil.com/news_view/?id_art=487283,http://www.naeil.com/news_view/?id_art=487283
259,2024-01-25 12:24:00,"[1.5℃ HOW] EU 이산화탄소 배출량, 60년만에 최저치",연구에 참여한 아이작 레비(Isaac Levi) <b>분석가</b>는 &quot;EU의 이산화탄소 배출량은 1960대생인 부모님 세대 수준으로... 업계 <b>데이터</b>에 따르면 EU는 지난해 기록적인 수준으로 태양광 패널과 풍력 터빈 수를 늘렸다. 여기에... ,http://www.hansbiz.co.kr/news/articleView.html?idxno=678430,http://www.hansbiz.co.kr/news/articleView.html?idxno=678430
